"Time (s) Run #1","Position (m) Run #1","Velocity (m/s) Run #1","Acceleration (m/s²) Run #1","Time (s) Run #2","Position (m) Run #2","Velocity (m/s) Run #2","Acceleration (m/s²) Run #2","Time (s) Run #3","Position (m) Run #3","Velocity (m/s) Run #3","Acceleration (m/s²) Run #3","Time (s) Run #4","Position (m) Run #4","Velocity (m/s) Run #4","Acceleration (m/s²) Run #4","Time (s) Run #5","Position (m) Run #5","Velocity (m/s) Run #5","Acceleration (m/s²) Run #5","Time (s) Run #6","Position (m) Run #6","Velocity (m/s) Run #6","Acceleration (m/s²) Run #6","Time (s) Run #7","Position (m) Run #7","Velocity (m/s) Run #7","Acceleration (m/s²) Run #7","Time (s) Run #8","Position (m) Run #8","Velocity (m/s) Run #8","Acceleration (m/s²) Run #8","Time (s) Run #9","Position (m) Run #9","Velocity (m/s) Run #9","Acceleration (m/s²) Run #9","Time (s) Run #10","Position (m) Run #10","Velocity (m/s) Run #10","Acceleration (m/s²) Run #10","Time (s) Run #11","Position (m) Run #11","Velocity (m/s) Run #11","Acceleration (m/s²) Run #11","Time (s) Run #12","Position (m) Run #12","Velocity (m/s) Run #12","Acceleration (m/s²) Run #12","Time (s) Run #13","Position (m) Run #13","Velocity (m/s) Run #13","Acceleration (m/s²) Run #13","Time (s) Run #14","Position (m) Run #14","Velocity (m/s) Run #14","Acceleration (m/s²) Run #14","Time (s) Run #15","Position (m) Run #15","Velocity (m/s) Run #15","Acceleration (m/s²) Run #15","Time (s) Run #16","Position (m) Run #16","Velocity (m/s) Run #16","Acceleration (m/s²) Run #16","Time (s) Run #17","Position (m) Run #17","Velocity (m/s) Run #17","Acceleration (m/s²) Run #17","Time (s) Run #18","Position (m) Run #18","Velocity (m/s) Run #18","Acceleration (m/s²) Run #18","Time (s) Run #19","Position (m) Run #19","Velocity (m/s) Run #19","Acceleration (m/s²) Run #19","Time (s) Run #20","Position (m) Run #20","Velocity (m/s) Run #20","Acceleration (m/s²) Run #20"
6.760,0.32,0.30,-0.24,6.760,0.31,0.31,-0.04,6.760,0.29,0.35,0.41,6.760,0.34,0.10,-0.73,6.760,0.28,0.29,0.50,6.760,0.27,0.19,0.83,6.760,0.25,-0.10,1.24,6.760,0.28,0.24,0.46,6.760,0.27,0.26,0.73,6.760,0.31,-0.29,0.04,6.760,0.28,0.31,0.50,6.760,0.25,-0.04,1.07,6.760,0.32,-0.27,-0.16,6.760,0.25,0.12,1.15,6.760,0.35,0.21,-0.76,6.760,0.32,-0.29,-0.33,6.760,0.37,-0.12,-1.30,6.760,0.24,-0.01,1.26,6.760,0.34,0.22,-0.62,6.760,0.37,-0.01,-1.34
6.800,0.33,0.29,-0.48,6.800,0.32,0.30,-0.29,6.800,0.30,0.36,0.11,6.800,0.35,0.07,-0.80,6.800,0.29,0.30,0.25,6.800,0.27,0.22,0.65,6.800,0.24,-0.05,1.29,6.800,0.29,0.25,0.26,6.800,0.28,0.29,0.50,6.800,0.29,-0.28,0.28,6.800,0.29,0.32,0.25,6.800,0.25,0.01,1.08,6.800,0.30,-0.27,0.06,6.800,0.26,0.16,1.03,6.800,0.35,0.18,-0.92,6.800,0.31,-0.30,-0.09,6.800,0.37,-0.17,-1.18,6.800,0.25,0.04,1.25,6.800,0.35,0.19,-0.78,6.800,0.37,-0.07,-1.31
6.840,0.34,0.27,-0.70,6.840,0.33,0.28,-0.52,6.840,0.32,0.36,-0.19,6.840,0.35,0.03,-0.83,6.840,0.31,0.31,-0.01,6.840,0.28,0.24,0.46,6.840,0.24,0.01,1.31,6.840,0.30,0.26,0.06,6.840,0.29,0.30,0.25,6.840,0.28,-0.27,0.50,6.840,0.31,0.33,-0.01,6.840,0.26,0.05,1.05,6.840,0.29,-0.26,0.28,6.840,0.26,0.20,0.88,6.840,0.36,0.14,-1.05,6.840,0.30,-0.30,0.15,6.840,0.36,-0.21,-1.02,6.840,0.25,0.09,1.21,6.840,0.35,0.16,-0.92,6.840,0.37,-0.12,-1.23
6.880,0.35,0.23,-0.90,6.880,0.34,0.26,-0.74,6.880,0.33,0.34,-0.47,6.880,0.35,1.34E-4,-0.84,6.880,0.32,0.30,-0.25,6.880,0.29,0.26,0.25,6.880,0.24,0.06,1.29,6.880,0.31,0.26,-0.15,6.880,0.31,0.31,-0.01,6.880,0.27,-0.24,0.71,6.880,0.32,0.32,-0.28,6.880,0.26,0.09,0.98,6.880,0.28,-0.25,0.49,6.880,0.27,0.23,0.69,6.880,0.36,0.09,-1.15,6.880,0.29,-0.29,0.39,6.880,0.35,-0.25,-0.82,6.880,0.25,0.14,1.12,6.880,0.36,0.12,-1.03,6.880,0.36,-0.16,-1.10
6.920,0.36,0.19,-1.08,6.920,0.35,0.22,-0.94,6.920,0.34,0.32,-0.74,6.920,0.35,-0.03,-0.83,6.920,0.33,0.29,-0.49,6.920,0.30,0.26,0.04,6.920,0.25,0.11,1.21,6.920,0.33,0.25,-0.36,6.920,0.32,0.30,-0.26,6.920,0.26,-0.21,0.90,6.920,0.33,0.30,-0.55,6.920,0.26,0.13,0.88,6.920,0.27,-0.22,0.69,6.920,0.28,0.26,0.49,6.920,0.37,0.04,-1.20,6.920,0.28,-0.27,0.62,6.920,0.34,-0.28,-0.61,6.920,0.26,0.18,0.98,6.920,0.36,0.08,-1.11,6.920,0.36,-0.21,-0.94
6.960,0.37,0.15,-1.21,6.960,0.36,0.18,-1.10,6.960,0.36,0.28,-0.98,6.960,0.35,-0.07,-0.80,6.960,0.34,0.26,-0.71,6.960,0.32,0.26,-0.17,6.960,0.25,0.16,1.09,6.960,0.33,0.23,-0.56,6.960,0.33,0.28,-0.50,6.960,0.26,-0.17,1.06,6.960,0.35,0.28,-0.79,6.960,0.27,0.16,0.76,6.960,0.27,-0.19,0.87,6.960,0.29,0.27,0.29,6.960,0.37,-0.01,-1.21,6.960,0.27,-0.24,0.83,6.960,0.33,-0.30,-0.38,6.960,0.27,0.22,0.81,6.960,0.36,0.03,-1.15,6.960,0.35,-0.24,-0.77
7.000,0.37,0.09,-1.31,7.000,0.37,0.13,-1.21,7.000,0.37,0.24,-1.19,7.000,0.34,-0.10,-0.73,7.000,0.35,0.23,-0.92,7.000,0.33,0.25,-0.38,7.000,0.26,0.20,0.95,7.000,0.34,0.20,-0.74,7.000,0.34,0.26,-0.72,7.000,0.25,-0.13,1.19,7.000,0.36,0.24,-1.00,7.000,0.28,0.19,0.61,7.000,0.26,-0.15,1.01,7.000,0.30,0.28,0.06,7.000,0.37,-0.05,-1.18,7.000,0.26,-0.20,1.03,7.000,0.32,-0.31,-0.14,7.000,0.28,0.25,0.60,7.000,0.37,-0.02,-1.16,7.000,0.34,-0.27,-0.57
7.040,0.38,0.04,-1.36,7.040,0.37,0.08,-1.30,7.040,0.37,0.19,-1.37,7.040,0.34,-0.13,-0.63,7.040,0.36,0.19,-1.09,7.040,0.34,0.23,-0.57,7.040,0.27,0.23,0.76,7.040,0.35,0.17,-0.88,7.040,0.35,0.23,-0.92,7.040,0.24,-0.08,1.27,7.040,0.36,0.20,-1.17,7.040,0.28,0.21,0.45,7.040,0.25,-0.11,1.12,7.040,0.32,0.28,-0.17,7.040,0.36,-0.10,-1.11,7.040,0.25,-0.16,1.18,7.040,0.30,-0.31,0.11,7.040,0.29,0.27,0.38,7.040,0.36,-0.06,-1.12,7.040,0.32,-0.29,-0.34
7.080,0.38,-0.02,-1.37,7.080,0.37,0.03,-1.35,7.080,0.38,0.13,-1.49,7.080,0.33,-0.15,-0.51,7.080,0.37,0.14,-1.21,7.080,0.34,0.20,-0.76,7.080,0.28,0.26,0.56,7.080,0.36,0.13,-1.00,7.080,0.36,0.19,-1.09,7.080,0.24,-0.02,1.30,7.080,0.37,0.15,-1.30,7.080,0.29,0.23,0.26,7.080,0.25,-0.06,1.19,7.080,0.33,0.27,-0.40,7.080,0.36,-0.14,-1.01,7.080,0.24,-0.11,1.29,7.080,0.29,-0.30,0.37,7.080,0.30,0.28,0.16,7.080,0.36,-0.11,-1.04,7.080,0.31,-0.30,-0.10
7.120,0.37,-0.07,-1.33,7.120,0.37,-0.03,-1.35,7.120,0.39,0.06,-1.56,7.120,0.33,-0.17,-0.39,7.120,0.37,0.09,-1.29,7.120,0.35,0.17,-0.91,7.120,0.29,0.28,0.34,7.120,0.36,0.09,-1.09,7.120,0.37,0.14,-1.22,7.120,0.24,0.03,1.30,7.120,0.38,0.09,-1.40,7.120,0.30,0.24,0.06,7.120,0.25,-0.01,1.22,7.120,0.34,0.24,-0.61,7.120,0.35,-0.18,-0.88,7.120,0.24,-0.05,1.35,7.120,0.28,-0.28,0.61,7.120,0.31,0.28,-0.06,7.120,0.35,-0.15,-0.94,7.120,0.30,-0.29,0.14
7.160,0.37,-0.12,-1.25,7.160,0.37,-0.08,-1.30,7.160,0.39,0.00,-1.57,7.160,0.32,-0.18,-0.25,7.160,0.37,0.04,-1.33,7.160,0.36,0.13,-1.03,7.160,0.30,0.29,0.10,7.160,0.36,0.04,-1.14,7.160,0.37,0.09,-1.31,7.160,0.25,0.08,1.25,7.160,0.38,0.03,-1.44,7.160,0.31,0.23,-0.13,7.160,0.25,0.04,1.20,7.160,0.35,0.22,-0.79,7.160,0.34,-0.22,-0.73,7.160,0.24,0.00,1.37,7.160,0.27,-0.25,0.82,7.160,0.32,0.27,-0.29,7.160,0.35,-0.18,-0.80,7.160,0.29,-0.28,0.38
7.200,0.36,-0.17,-1.12,7.200,0.37,-0.13,-1.21,7.200,0.39,-0.06,-1.55,7.200,0.31,-0.19,-0.10,7.200,0.37,-0.02,-1.35,7.200,0.36,0.09,-1.11,7.200,0.31,0.29,-0.14,7.200,0.37,-0.01,-1.15,7.200,0.37,0.03,-1.35,7.200,0.25,0.13,1.17,7.200,0.38,-0.03,-1.44,7.200,0.32,0.22,-0.31,7.200,0.25,0.08,1.15,7.200,0.35,0.18,-0.95,7.200,0.33,-0.24,-0.54,7.200,0.24,0.06,1.34,7.200,0.26,-0.21,1.00,7.200,0.33,0.26,-0.52,7.200,0.34,-0.21,-0.64,7.200,0.28,-0.26,0.60
7.240,0.36,-0.21,-0.95,7.240,0.36,-0.18,-1.07,7.240,0.38,-0.12,-1.47,7.240,0.30,-0.19,0.07,7.240,0.37,-0.07,-1.33,7.240,0.36,0.04,-1.15,7.240,0.32,0.28,-0.38,7.240,0.36,-0.05,-1.13,7.240,0.37,-0.02,-1.34,7.240,0.26,0.18,1.04,7.240,0.38,-0.08,-1.39,7.240,0.33,0.21,-0.48,7.240,0.25,0.13,1.06,7.240,0.36,0.14,-1.08,7.240,0.32,-0.26,-0.33,7.240,0.24,0.11,1.26,7.240,0.25,-0.17,1.17,7.240,0.34,0.23,-0.72,7.240,0.33,-0.24,-0.46,7.240,0.27,-0.24,0.81
7.280,0.35,-0.25,-0.77,7.280,0.35,-0.22,-0.92,7.280,0.38,-0.18,-1.35,7.280,0.30,-0.18,0.22,7.280,0.37,-0.13,-1.24,7.280,0.37,-0.01,-1.17,7.280,0.34,0.26,-0.59,7.280,0.36,-0.10,-1.07,7.280,0.37,-0.08,-1.30,7.280,0.26,0.21,0.87,7.280,0.37,-0.14,-1.30,7.280,0.34,0.19,-0.64,7.280,0.26,0.17,0.94,7.280,0.37,0.09,-1.17,7.280,0.31,-0.27,-0.12,7.280,0.25,0.16,1.14,7.280,0.24,-0.12,1.30,7.280,0.35,0.20,-0.90,7.280,0.32,-0.25,-0.26,7.280,0.26,-0.20,0.99
7.320,0.34,-0.28,-0.57,7.320,0.34,-0.25,-0.73,7.320,0.37,-0.23,-1.18,7.320,0.29,-0.17,0.37,7.320,0.36,-0.17,-1.11,7.320,0.36,-0.06,-1.15,7.320,0.35,0.23,-0.78,7.320,0.36,-0.14,-0.98,7.320,0.37,-0.13,-1.22,7.320,0.27,0.25,0.68,7.320,0.37,-0.19,-1.17,7.320,0.35,0.16,-0.78,7.320,0.27,0.21,0.78,7.320,0.37,0.04,-1.22,7.320,0.30,-0.27,0.11,7.320,0.26,0.20,0.98,7.320,0.24,-0.06,1.39,7.320,0.36,0.16,-1.04,7.320,0.31,-0.26,-0.05,7.320,0.25,-0.16,1.15
7.360,0.32,-0.30,-0.33,7.360,0.33,-0.28,-0.51,7.360,0.36,-0.28,-0.97,7.360,0.28,-0.15,0.50,7.360,0.35,-0.22,-0.94,7.360,0.36,-0.10,-1.08,7.360,0.35,0.19,-0.94,7.360,0.35,-0.18,-0.84,7.360,0.36,-0.17,-1.10,7.360,0.28,0.27,0.46,7.360,0.36,-0.23,-1.00,7.360,0.35,0.12,-0.90,7.360,0.28,0.23,0.59,7.360,0.37,-0.01,-1.23,7.360,0.29,-0.26,0.32,7.360,0.27,0.24,0.80,7.360,0.24,-0.01,1.43,7.360,0.36,0.12,-1.14,7.360,0.30,-0.25,0.17,7.360,0.25,-0.11,1.25
7.400,0.31,-0.30,-0.07,7.400,0.32,-0.29,-0.27,7.400,0.34,-0.31,-0.73,7.400,0.28,-0.13,0.61,7.400,0.35,-0.25,-0.74,7.400,0.36,-0.14,-0.98,7.400,0.36,0.15,-1.09,7.400,0.34,-0.21,-0.68,7.400,0.35,-0.22,-0.93,7.400,0.30,0.28,0.23,7.400,0.35,-0.27,-0.79,7.400,0.36,0.08,-0.98,7.400,0.29,0.25,0.39,7.400,0.37,-0.06,-1.20,7.400,0.28,-0.24,0.53,7.400,0.28,0.27,0.59,7.400,0.24,0.05,1.41,7.400,0.37,0.07,-1.22,7.400,0.29,-0.24,0.38,7.400,0.24,-0.05,1.31
7.440,0.30,-0.30,0.18,7.440,0.31,-0.30,-0.03,7.440,0.33,-0.34,-0.46,7.440,0.27,-0.10,0.70,7.440,0.33,-0.28,-0.54,7.440,0.35,-0.18,-0.84,7.440,0.37,0.11,-1.19,7.440,0.33,-0.23,-0.50,7.440,0.34,-0.25,-0.74,7.440,0.31,0.29,0.00,7.440,0.34,-0.30,-0.54,7.440,0.36,0.04,-1.03,7.440,0.30,0.26,0.18,7.440,0.36,-0.10,-1.14,7.440,0.27,-0.22,0.72,7.440,0.29,0.29,0.37,7.440,0.24,0.11,1.33,7.440,0.37,0.02,-1.25,7.440,0.28,-0.22,0.57,7.440,0.24,4.76E-4,1.33
7.480,0.29,-0.29,0.41,7.480,0.30,-0.30,0.20,7.480,0.32,-0.35,-0.17,7.480,0.27,-0.07,0.78,7.480,0.32,-0.29,-0.30,7.480,0.34,-0.21,-0.69,7.480,0.37,0.06,-1.27,7.480,0.32,-0.25,-0.30,7.480,0.33,-0.28,-0.53,7.480,0.32,0.28,-0.24,7.480,0.32,-0.31,-0.29,7.480,0.36,0.00,-1.04,7.480,0.31,0.27,-0.03,7.480,0.36,-0.15,-1.04,7.480,0.26,-0.18,0.89,7.480,0.30,0.30,0.12,7.480,0.25,0.16,1.21,7.480,0.37,-0.03,-1.25,7.480,0.27,-0.20,0.74,7.480,0.24,0.05,1.31
7.520,0.28,-0.27,0.64,7.520,0.29,-0.28,0.44,7.520,0.30,-0.35,0.12,7.520,0.27,-0.04,0.83,7.520,0.31,-0.30,-0.06,7.520,0.33,-0.24,-0.50,7.520,0.37,0.00,-1.29,7.520,0.31,-0.26,-0.09,7.520,0.32,-0.29,-0.29,7.520,0.33,0.27,-0.47,7.520,0.31,-0.32,-0.04,7.520,0.36,-0.04,-1.02,7.520,0.32,0.26,-0.25,7.520,0.35,-0.19,-0.91,7.520,0.26,-0.14,1.03,7.520,0.31,0.30,-0.13,7.520,0.26,0.20,1.05,7.520,0.37,-0.08,-1.20,7.520,0.26,-0.16,0.89,7.520,0.25,0.11,1.23
7.560,0.27,-0.24,0.85,7.560,0.27,-0.26,0.68,7.560,0.29,-0.34,0.39,7.560,0.27,-0.01,0.85,7.560,0.30,-0.30,0.18,7.560,0.32,-0.25,-0.30,7.560,0.37,-0.05,-1.26,7.560,0.30,-0.25,0.12,7.560,0.31,-0.30,-0.04,7.560,0.34,0.25,-0.68,7.560,0.30,-0.32,0.22,7.560,0.36,-0.08,-0.98,7.560,0.33,0.25,-0.46,7.560,0.34,-0.22,-0.74,7.560,0.25,-0.10,1.13,7.560,0.32,0.29,-0.37,7.560,0.26,0.24,0.85,7.560,0.36,-0.13,-1.11,7.560,0.26,-0.13,1.01,7.560,0.25,0.15,1.12
7.600,0.26,-0.20,1.03,7.600,0.26,-0.23,0.88,7.600,0.28,-0.32,0.66,7.600,0.27,0.03,0.84,7.600,0.29,-0.29,0.42,7.600,0.31,-0.26,-0.08,7.600,0.37,-0.10,-1.19,7.600,0.29,-0.25,0.33,7.600,0.30,-0.30,0.20,7.600,0.35,0.21,-0.86,7.600,0.28,-0.30,0.47,7.600,0.35,-0.12,-0.90,7.600,0.34,0.22,-0.65,7.600,0.33,-0.25,-0.55,7.600,0.25,-0.05,1.19,7.600,0.34,0.27,-0.59,7.600,0.28,0.27,0.64,7.600,0.36,-0.17,-0.98,7.600,0.25,-0.08,1.10,7.600,0.26,0.20,0.97
7.640,0.25,-0.15,1.18,7.640,0.26,-0.19,1.04,7.640,0.26,-0.29,0.90,7.640,0.27,0.06,0.80,7.640,0.28,-0.26,0.65,7.640,0.30,-0.26,0.12,7.640,0.36,-0.14,-1.09,7.640,0.28,-0.23,0.52,7.640,0.29,-0.28,0.43,7.640,0.36,0.18,-1.01,7.640,0.27,-0.28,0.71,7.640,0.35,-0.15,-0.78,7.640,0.35,0.19,-0.83,7.640,0.32,-0.27,-0.33,7.640,0.25,0.00,1.20,7.640,0.35,0.24,-0.79,7.640,0.29,0.29,0.40,7.640,0.35,-0.21,-0.82,7.640,0.25,-0.04,1.14,7.640,0.27,0.23,0.80
7.680,0.24,-0.10,1.28,7.680,0.25,-0.14,1.18,7.680,0.25,-0.24,1.12,7.680,0.27,0.09,0.73,7.680,0.27,-0.23,0.86,7.680,0.29,-0.25,0.32,7.680,0.36,-0.19,-0.96,7.680,0.27,-0.20,0.68,7.680,0.28,-0.26,0.65,7.680,0.36,0.13,-1.14,7.680,0.26,-0.25,0.92,7.680,0.34,-0.18,-0.63,7.680,0.36,0.16,-0.98,7.680,0.31,-0.27,-0.11,7.680,0.25,0.04,1.18,7.680,0.36,0.20,-0.97,7.680,0.30,0.31,0.15,7.680,0.34,-0.24,-0.63,7.680,0.25,0.01,1.15,7.680,0.28,0.26,0.60
7.720,0.24,-0.05,1.35,7.720,0.24,-0.09,1.28,7.720,0.24,-0.20,1.30,7.720,0.28,0.12,0.64,7.720,0.26,-0.19,1.04,7.720,0.28,-0.23,0.52,7.720,0.35,-0.22,-0.80,7.720,0.27,-0.17,0.83,7.720,0.27,-0.23,0.85,7.720,0.37,0.08,-1.23,7.720,0.25,-0.20,1.12,7.720,0.33,-0.21,-0.47,7.720,0.36,0.12,-1.08,7.720,0.30,-0.27,0.12,7.720,0.25,0.09,1.13,7.720,0.36,0.16,-1.12,7.720,0.31,0.31,-0.10,7.720,0.33,-0.26,-0.43,7.720,0.25,0.06,1.12,7.720,0.29,0.28,0.37
7.760,0.24,0.01,1.36,7.760,0.24,-0.04,1.34,7.760,0.24,-0.14,1.45,7.760,0.28,0.14,0.53,7.760,0.25,-0.15,1.18,7.760,0.27,-0.21,0.71,7.760,0.34,-0.25,-0.61,7.760,0.26,-0.14,0.97,7.760,0.26,-0.19,1.02,7.760,0.37,0.03,-1.28,7.760,0.25,-0.16,1.27,7.760,0.32,-0.22,-0.30,7.760,0.36,0.07,-1.15,7.760,0.29,-0.26,0.34,7.760,0.26,0.14,1.04,7.760,0.37,0.11,-1.23,7.760,0.32,0.30,-0.35,7.760,0.32,-0.27,-0.21,7.760,0.26,0.10,1.06,7.760,0.30,0.29,0.12
7.800,0.24,0.06,1.33,7.800,0.24,0.01,1.35,7.800,0.23,-0.08,1.54,7.800,0.29,0.16,0.41,7.800,0.24,-0.10,1.28,7.800,0.26,-0.17,0.88,7.800,0.33,-0.27,-0.39,7.800,0.26,-0.09,1.07,7.800,0.25,-0.15,1.16,7.800,0.37,-0.02,-1.27,7.800,0.24,-0.10,1.38,7.800,0.31,-0.23,-0.12,7.800,0.37,0.02,-1.19,7.800,0.28,-0.25,0.55,7.800,0.26,0.18,0.91,7.800,0.37,0.06,-1.30,7.800,0.34,0.28,-0.59,7.800,0.31,-0.28,0.02,7.800,0.26,0.14,0.95,7.800,0.31,0.29,-0.12
7.840,0.25,0.11,1.26,7.840,0.24,0.07,1.31,7.840,0.23,-0.01,1.57,7.840,0.29,0.18,0.27,7.840,0.24,-0.05,1.34,7.840,0.26,-0.14,1.00,7.840,0.32,-0.28,-0.16,7.840,0.25,-0.05,1.13,7.840,0.24,-0.10,1.27,7.840,0.37,-0.07,-1.23,7.840,0.24,-0.04,1.43,7.840,0.30,-0.23,0.07,7.840,0.37,-0.03,-1.19,7.840,0.27,-0.22,0.74,7.840,0.27,0.21,0.76,7.840,0.37,0.01,-1.34,7.840,0.35,0.25,-0.81,7.840,0.30,-0.27,0.26,7.840,0.27,0.18,0.82,7.840,0.32,0.28,-0.36
7.880,0.25,0.16,1.14,7.880,0.25,0.12,1.23,7.880,0.23,0.05,1.55,7.880,0.30,0.19,0.11,7.880,0.24,0.01,1.34,7.880,0.25,-0.09,1.09,7.880,0.30,-0.28,0.08,7.880,0.25,0.00,1.15,7.880,0.24,-0.05,1.33,7.880,0.37,-0.12,-1.16,7.880,0.24,0.01,1.44,7.880,0.29,-0.22,0.26,7.880,0.36,-0.07,-1.14,7.880,0.26,-0.19,0.90,7.880,0.28,0.24,0.57,7.880,0.37,-0.05,-1.32,7.880,0.36,0.21,-1.00,7.880,0.28,-0.26,0.48,7.880,0.27,0.21,0.66,7.880,0.33,0.26,-0.57
7.920,0.26,0.21,0.99,7.920,0.25,0.17,1.10,7.920,0.23,0.11,1.48,7.920,0.31,0.19,-0.04,7.920,0.24,0.06,1.31,7.920,0.25,-0.05,1.15,7.920,0.29,-0.28,0.31,7.920,0.25,0.04,1.13,7.920,0.24,0.01,1.34,7.920,0.36,-0.16,-1.05,7.920,0.24,0.07,1.40,7.920,0.29,-0.21,0.44,7.920,0.36,-0.12,-1.06,7.920,0.26,-0.15,1.04,7.920,0.29,0.26,0.36,7.920,0.37,-0.10,-1.25,7.920,0.36,0.17,-1.15,7.920,0.27,-0.23,0.68,7.920,0.28,0.23,0.48,7.920,0.35,0.24,-0.76
7.960,0.27,0.24,0.80,7.960,0.26,0.21,0.94,7.960,0.24,0.17,1.36,7.960,0.32,0.18,-0.19,7.960,0.25,0.12,1.25,7.960,0.25,-8.81E-4,1.18,7.960,0.28,-0.26,0.53,7.960,0.25,0.09,1.07,7.960,0.24,0.06,1.31,7.960,0.35,-0.20,-0.90,7.960,0.24,0.13,1.32,7.960,0.28,-0.19,0.61,7.960,0.35,-0.16,-0.94,7.960,0.25,-0.10,1.14,7.960,0.30,0.27,0.14,7.960,0.36,-0.15,-1.14,7.960,0.37,0.12,-1.26,7.960,0.27,-0.20,0.86,7.960,0.29,0.25,0.28,7.960,0.35,0.20,-0.94
8.000,0.28,0.27,0.57,8.000,0.27,0.24,0.76,8.000,0.25,0.22,1.19,8.000,0.32,0.17,-0.33,8.000,0.25,0.16,1.13,8.000,0.25,0.05,1.15,8.000,0.27,-0.23,0.73,8.000,0.26,0.13,0.97,8.000,0.25,0.11,1.23,8.000,0.34,-0.24,-0.71,8.000,0.25,0.18,1.18,8.000,0.27,-0.16,0.75,8.000,0.35,-0.20,-0.80,8.000,0.25,-0.05,1.20,8.000,0.31,0.27,-0.08,8.000,0.36,-0.19,-1.00,8.000,0.37,0.07,-1.33,8.000,0.26,-0.16,1.01,8.000,0.30,0.25,0.07,8.000,0.36,0.16,-1.08
8.040,0.29,0.29,0.34,8.040,0.28,0.27,0.54,8.040,0.26,0.27,0.99,8.040,0.33,0.15,-0.47,8.040,0.26,0.21,0.97,8.040,0.25,0.09,1.08,8.040,0.26,-0.20,0.91,8.040,0.27,0.17,0.84,8.040,0.25,0.16,1.12,8.040,0.33,-0.26,-0.50,8.040,0.26,0.22,1.00,8.040,0.26,-0.13,0.86,8.040,0.34,-0.22,-0.63,8.040,0.25,-0.01,1.23,8.040,0.32,0.26,-0.30,8.040,0.35,-0.23,-0.83,8.040,0.38,0.01,-1.36,8.040,0.25,-0.12,1.13,8.040,0.31,0.25,-0.14,8.040,0.37,0.11,-1.19
8.080,0.30,0.30,0.10,8.080,0.29,0.29,0.31,8.080,0.27,0.30,0.76,8.080,0.34,0.13,-0.59,8.080,0.27,0.24,0.78,8.080,0.26,0.13,0.99,8.080,0.26,-0.16,1.06,8.080,0.27,0.20,0.70,8.080,0.26,0.20,0.96,8.080,0.32,-0.28,-0.28,8.080,0.27,0.26,0.81,8.080,0.26,-0.09,0.96,8.080,0.33,-0.25,-0.44,8.080,0.25,0.04,1.22,8.080,0.33,0.24,-0.51,8.080,0.34,-0.26,-0.63,8.080,0.37,-0.04,-1.36,8.080,0.25,-0.07,1.21,8.080,0.32,0.24,-0.35,8.080,0.37,0.06,-1.26
8.120,0.31,0.30,-0.13,8.120,0.30,0.30,0.06,8.120,0.28,0.33,0.50,8.120,0.34,0.11,-0.68,8.120,0.28,0.27,0.57,8.120,0.26,0.17,0.86,8.120,0.25,-0.11,1.17,8.120,0.28,0.22,0.53,8.120,0.27,0.24,0.77,8.120,0.31,-0.28,-0.05,8.120,0.28,0.29,0.58,8.120,0.26,-0.05,1.03,8.120,0.32,-0.26,-0.23,8.120,0.25,0.09,1.16,8.120,0.34,0.22,-0.70,8.120,0.33,-0.28,-0.41,8.120,0.37,-0.10,-1.30,8.120,0.25,-0.02,1.25,8.120,0.33,0.22,-0.54,8.120,0.37,0.01,-1.30
8.160,0.33,0.29,-0.36,8.160,0.32,0.29,-0.18,8.160,0.30,0.34,0.23,8.160,0.34,0.08,-0.75,8.160,0.29,0.29,0.33,8.160,0.27,0.20,0.71,8.160,0.25,-0.06,1.24,8.160,0.29,0.24,0.33,8.160,0.28,0.27,0.56,8.160,0.30,-0.28,0.19,8.160,0.29,0.31,0.34,8.160,0.26,-0.01,1.05,8.160,0.31,-0.26,-0.02,8.160,0.25,0.14,1.06,8.160,0.35,0.19,-0.86,8.160,0.32,-0.29,-0.18,8.160,0.37,-0.15,-1.18,8.160,0.25,0.03,1.24,8.160,0.34,0.20,-0.71,8.160,0.37,-0.04,-1.29
8.200,0.34,0.27,-0.60,8.200,0.33,0.28,-0.41,8.200,0.31,0.34,-0.06,8.200,0.35,0.05,-0.80,8.200,0.30,0.30,0.09,8.200,0.28,0.23,0.53,8.200,0.24,-0.01,1.27,8.200,0.30,0.25,0.12,8.200,0.29,0.28,0.33,8.200,0.29,-0.27,0.42,8.200,0.30,0.32,0.08,8.200,0.26,0.03,1.02,8.200,0.30,-0.26,0.20,8.200,0.26,0.18,0.91,8.200,0.36,0.15,-1.00,8.200,0.30,-0.29,0.06,8.200,0.36,-0.19,-1.03,8.200,0.25,0.08,1.18,8.200,0.35,0.17,-0.85,8.200,0.37,-0.09,-1.23
8.240,0.35,0.24,-0.81,8.240,0.34,0.26,-0.63,8.240,0.32,0.34,-0.33,8.240,0.35,0.01,-0.83,8.240,0.31,0.30,-0.16,8.240,0.29,0.25,0.33,8.240,0.25,0.04,1.26,8.240,0.31,0.25,-0.09,8.240,0.30,0.29,0.10,8.240,0.28,-0.25,0.63,8.240,0.32,0.31,-0.17,8.240,0.26,0.07,0.97,8.240,0.29,-0.25,0.42,8.240,0.27,0.21,0.75,8.240,0.36,0.11,-1.09,8.240,0.29,-0.29,0.30,8.240,0.35,-0.23,-0.86,8.240,0.25,0.12,1.09,8.240,0.36,0.13,-0.97,8.240,0.36,-0.14,-1.12
